t,x,y,z,w,w_pred,v,q
10.92,16.0,24.935247,0.30000000000000004,1.6,1.6,50.0,0.0
10.93,16.0,25.00525,0.30000000000000004,1.6,1.6,50.0,0.0
10.94,16.0,25.075254,0.30000000000000004,1.6,1.6,50.0,0.0
10.95,16.0,25.145257,0.30000000000000004,1.6,1.6,50.0,0.0
10.96,16.0,25.215260999999998,0.30000000000000004,1.6,1.6,50.0,0.0
10.97,16.0,25.285263999999998,0.30000000000000004,1.6,1.6,50.0,0.0
10.98,16.0,25.355268,0.30000000000000004,1.6,1.6,50.0,0.0
10.99,16.0,25.425271000000002,0.30000000000000004,1.6,1.6,50.0,0.0
11.0,16.0,25.495275,0.30000000000000004,1.6,1.6,50.0,0.0
11.01,16.0,25.565278,0.30000000000000004,1.6,1.6,50.0,0.0
11.02,16.0,25.635282,0.30000000000000004,1.6,1.6,50.0,0.0
11.03,16.0,25.705285,0.30000000000000004,1.6,1.6,50.0,0.0
11.04,16.0,25.775289,0.30000000000000004,1.6,1.6,50.0,0.0
11.05,16.0,25.845292,0.30000000000000004,1.6,1.6,50.0,0.0
11.06,16.0,25.915295999999998,0.30000000000000004,1.6,1.6,50.0,0.0
11.07,16.0,25.985299,0.30000000000000004,1.6,1.6,50.0,0.0
11.08,16.0,26.055303,0.30000000000000004,1.6,1.6,50.0,0.0
11.09,16.0,26.125306000000002,0.30000000000000004,1.6,1.6,50.0,0.0
11.1,16.0,26.19531,0.30000000000000004,1.6,1.6,50.0,0.0
11.11,16.0,26.265313,0.30000000000000004,1.6,1.6,50.0,0.0
11.12,16.0,26.335317,0.30000000000000004,1.6,1.6,50.0,0.0
11.13,16.0,26.40532,0.30000000000000004,1.6,1.6,50.0,0.0
11.14,16.0,26.475324,0.30000000000000004,1.6,1.6,50.0,0.0
11.15,16.0,26.545327,0.30000000000000004,1.6,1.6,50.0,0.0
11.16,16.0,26.615331,0.30000000000000004,1.6,1.6,50.0,0.0
11.17,16.0,26.685334,0.30000000000000004,1.6,1.6,50.0,0.0
11.18,16.0,26.755338000000002,0.30000000000000004,1.6,1.6,50.0,0.0
11.19,16.0,26.825341,0.30000000000000004,1.6,1.6,50.0,0.0
11.2,16.0,26.895345,0.30000000000000004,1.6,1.6,50.0,0.0
11.21,16.0,26.965348,0.30000000000000004,1.6,1.6,50.0,0.0
11.22,16.0,27.035352000000003,0.30000000000000004,1.6,1.6,50.0,0.0
11.23,16.0,27.105355000000003,0.30000000000000004,1.6,1.6,50.0,0.0
11.24,16.0,27.175359,0.30000000000000004,1.6,1.6,50.0,0.0
11.25,16.0,27.245362,0.30000000000000004,1.6,1.6,50.0,0.0
11.26,16.0,27.315365999999997,0.30000000000000004,1.6,1.6,50.0,0.0
11.27,16.0,27.385368999999997,0.30000000000000004,1.6,1.6,50.0,0.0
11.28,16.0,27.455373,0.30000000000000004,1.6,1.6,50.0,0.0
11.29,16.0,27.525376,0.30000000000000004,1.6,1.6,50.0,0.0
11.3,16.0,27.59538,0.30000000000000004,1.6,1.6,50.0,0.0
11.31,16.0,27.665383,0.30000000000000004,1.6,1.6,50.0,0.0
11.32,16.0,27.735387000000003,0.30000000000000004,1.6,1.6,50.0,0.0
11.33,16.0,27.805390000000003,0.30000000000000004,1.6,1.6,50.0,0.0
11.34,16.0,27.875394,0.30000000000000004,1.6,1.6,50.0,0.0
11.35,16.0,27.945397,0.30000000000000004,1.6,1.6,50.0,0.0
11.36,16.0,28.015400999999997,0.30000000000000004,1.6,1.6,50.0,0.0
11.37,16.0,28.085403999999997,0.30000000000000004,1.6,1.6,50.0,0.0
11.38,16.0,28.155408,0.30000000000000004,1.6,1.6,50.0,0.0
11.39,16.0,28.225411,0.30000000000000004,1.6,1.6,50.0,0.0
11.4,16.0,28.295415,0.30000000000000004,1.6,1.6,50.0,0.0
11.41,16.0,28.365418,0.30000000000000004,1.6,1.6,50.0,0.0
11.42,16.0,28.435422000000003,0.30000000000000004,1.6,1.6,50.0,0.0
11.43,16.0,28.505425000000002,0.30000000000000004,1.6,1.6,50.0,0.0
11.44,16.0,28.575429,0.30000000000000004,1.6,1.6,50.0,0.0
11.45,16.0,28.645432,0.30000000000000004,1.6,1.6,50.0,0.0
11.46,16.0,28.715435999999997,0.30000000000000004,1.6,1.6,50.0,0.0
11.47,16.0,28.785438999999997,0.30000000000000004,1.6,1.6,50.0,0.0
11.48,16.0,28.855443,0.30000000000000004,1.6,1.6,50.0,0.0
11.49,16.0,28.925446,0.30000000000000004,1.6,1.6,50.0,0.0
11.5,16.0,28.995449999999998,0.30000000000000004,1.6,1.6,50.0,0.0
11.51,16.0,29.065452999999998,0.30000000000000004,1.6,1.6,50.0,0.0
11.52,16.0,29.135457000000002,0.30000000000000004,1.6,1.6,50.0,0.0
11.53,16.0,29.205460000000002,0.30000000000000004,1.6,1.6,50.0,0.0
11.54,16.0,29.275464,0.30000000000000004,1.6,1.6,50.0,0.0
11.55,16.0,29.345467,0.30000000000000004,1.6,1.6,50.0,0.0
11.56,16.0,29.415470999999997,0.30000000000000004,1.6,1.6,50.0,0.0
11.57,16.0,29.485473999999996,0.30000000000000004,1.6,1.6,50.0,0.0
11.58,16.0,29.555478,0.30000000000000004,1.6,1.6,50.0,0.0
11.59,16.0,29.625481,0.30000000000000004,1.6,1.6,50.0,0.0
11.6,16.0,29.695484999999998,0.30000000000000004,1.6,1.6,50.0,0.0
11.61,16.0,29.765487999999998,0.30000000000000004,1.6,1.6,50.0,0.0
11.62,16.0,29.835492000000002,0.30000000000000004,1.6,1.6,50.0,0.0
11.63,16.0,29.905495000000002,0.30000000000000004,1.6,1.6,50.0,0.0
11.64,16.0,29.975499,0.30000000000000004,1.6,1.6,50.0,0.0
11.65,16.0,30.045502,0.30000000000000004,1.6,1.6,50.0,0.0
11.66,16.0,30.115506000000003,0.30000000000000004,1.6,1.6,50.0,0.0
11.67,16.0,30.185509000000003,0.30000000000000004,1.6,1.6,50.0,0.0
11.68,16.0,30.255513,0.30000000000000004,1.6,1.6,50.0,0.0
11.69,16.0,30.325516,0.30000000000000004,1.6,1.6,50.0,0.0
11.7,16.0,30.395519999999998,0.30000000000000004,1.6,1.6,50.0,0.0
11.71,16.0,30.465522999999997,0.30000000000000004,1.6,1.6,50.0,0.0
11.72,16.0,30.535527000000002,0.30000000000000004,1.6,1.6,50.0,0.0
11.73,16.0,30.60553,0.30000000000000004,1.6,1.6,50.0,0.0
11.74,16.0,30.675534,0.30000000000000004,1.6,1.6,50.0,0.0
11.75,16.0,30.745537,0.30000000000000004,1.6,1.6,50.0,0.0
11.76,16.0,30.815541000000003,0.30000000000000004,1.6,1.6,50.0,0.0
11.77,16.0,30.885544000000003,0.30000000000000004,1.6,1.6,50.0,0.0
11.78,16.0,30.955548,0.30000000000000004,1.6,1.6,50.0,0.0
11.79,16.0,31.025551,0.30000000000000004,1.6,1.6,50.0,0.0
11.8,16.0,31.095554999999997,0.30000000000000004,1.6,1.6,50.0,0.0
11.81,16.0,31.165557999999997,0.30000000000000004,1.6,1.6,50.0,0.0
11.82,16.0,31.235562,0.30000000000000004,1.6,1.6,50.0,0.0
11.83,16.0,31.305565,0.30000000000000004,1.6,1.6,50.0,0.0
11.84,16.0,31.375569,0.30000000000000004,1.6,1.6,50.0,0.0
11.85,16.0,31.445572,0.30000000000000004,1.6,1.6,50.0,0.0
11.86,16.0,31.515576000000003,0.30000000000000004,1.6,1.6,50.0,0.0
11.87,16.0,31.585579000000003,0.30000000000000004,1.6,1.6,50.0,0.0
11.88,16.0,31.655583,0.30000000000000004,1.6,1.6,50.0,0.0
11.89,16.0,31.725586,0.30000000000000004,1.6,1.6,50.0,0.0
11.9,16.0,31.795589999999997,0.30000000000000004,1.6,1.6,50.0,0.0
11.91,16.0,31.865592999999997,0.30000000000000004,1.6,1.6,50.0,0.0
11.92,16.0,31.935597,0.30000000000000004,1.6,1.6,50.0,0.0
11.93,16.0,32.0056,0.30000000000000004,1.6,1.6,50.0,0.0
11.94,16.0,32.075604,0.30000000000000004,1.6,1.6,50.0,0.0
11.95,16.0,32.145607,0.30000000000000004,1.6,1.6,50.0,0.0
11.96,16.0,32.215611,0.30000000000000004,1.6,1.6,50.0,0.0
11.97,16.0,32.285614,0.30000000000000004,1.6,1.6,50.0,0.0
11.98,16.0,32.355618,0.30000000000000004,1.6,1.6,50.0,0.0
11.99,16.0,32.425621,0.30000000000000004,1.6,1.6,50.0,0.0
12.0,16.0,32.495625,0.30000000000000004,1.6,1.6,50.0,0.0
12.01,16.0,32.565628,0.30000000000000004,1.6,1.6,50.0,0.0
12.02,16.0,32.635632,0.30000000000000004,1.6,1.6,50.0,0.0
12.03,16.0,32.705635,0.30000000000000004,1.6,1.6,50.0,0.0
12.04,16.0,32.775639,0.30000000000000004,1.6,1.6,50.0,0.0
12.05,16.0,32.845642,0.30000000000000004,1.6,1.6,50.0,0.0
12.06,16.0,32.915646,0.30000000000000004,1.6,1.6,50.0,0.0
12.07,16.0,32.985649,0.30000000000000004,1.6,1.6,50.0,0.0
12.08,16.0,33.055653,0.30000000000000004,1.6,1.6,50.0,0.0
12.09,16.0,33.125656,0.30000000000000004,1.6,1.6,50.0,0.0
12.1,16.0,33.195660000000004,0.30000000000000004,1.6,1.6,50.0,0.0
12.11,16.0,33.265663,0.30000000000000004,1.6,1.6,50.0,0.0
12.12,16.0,33.335667,0.30000000000000004,1.6,1.6,50.0,0.0
12.13,16.0,33.40567,0.30000000000000004,1.6,1.6,50.0,0.0
12.14,16.0,33.475674,0.30000000000000004,1.6,1.6,50.0,0.0
12.15,16.0,33.545677,0.30000000000000004,1.6,1.6,50.0,0.0
12.16,16.0,33.615681,0.30000000000000004,1.6,1.6,50.0,0.0
12.17,16.0,33.685684,0.30000000000000004,1.6,1.6,50.0,0.0
12.18,16.0,33.755688,0.30000000000000004,1.6,1.6,50.0,0.0
12.19,16.0,33.825691,0.30000000000000004,1.6,1.6,50.0,0.0
12.2,16.0,33.895695,0.30000000000000004,1.6,1.6,50.0,0.0
12.21,16.0,33.965698,0.30000000000000004,1.6,1.6,50.0,0.0
12.22,16.0,34.035702,0.30000000000000004,1.6,1.6,50.0,0.0
12.23,16.0,34.105705,0.30000000000000004,1.6,1.6,50.0,0.0
12.24,16.0,34.175709,0.30000000000000004,1.6,1.6,50.0,0.0
12.25,16.0,34.245712,0.30000000000000004,1.6,1.6,50.0,0.0
12.26,16.0,34.315716,0.30000000000000004,1.6,1.6,50.0,0.0
12.27,16.0,34.385719,0.30000000000000004,1.6,1.6,50.0,0.0
12.28,16.0,34.455723,0.30000000000000004,1.6,1.6,50.0,0.0
12.29,16.0,34.525726,0.30000000000000004,1.6,1.6,50.0,0.0
12.3,16.0,34.59573,0.30000000000000004,1.6,1.6,50.0,0.0
12.31,16.0,34.665733,0.30000000000000004,1.6,1.6,50.0,0.0
12.32,16.0,34.735737,0.30000000000000004,1.6,1.6,50.0,0.0
12.33,16.0,34.80574,0.30000000000000004,1.6,1.6,50.0,0.0
12.34,16.0,34.875744,0.30000000000000004,1.6,1.6,50.0,0.0
12.35,16.0,34.945747,0.30000000000000004,1.6,1.6,50.0,0.0
12.36,16.0,35.015751,0.30000000000000004,1.6,1.6,50.0,0.0
12.37,16.0,35.085754,0.30000000000000004,1.6,1.6,50.0,0.0
12.38,16.0,35.155758,0.30000000000000004,1.6,1.6,50.0,0.0
12.39,16.0,35.225761,0.30000000000000004,1.6,1.6,50.0,0.0
12.4,16.0,35.295765,0.30000000000000004,1.6,1.6,50.0,0.0
12.41,16.0,35.365768,0.30000000000000004,1.6,1.6,50.0,0.0
12.42,16.0,35.435772,0.30000000000000004,1.6,1.6,50.0,0.0
12.43,16.0,35.505775,0.30000000000000004,1.6,1.6,50.0,0.0
12.44,16.0,35.575779,0.30000000000000004,1.6,1.6,50.0,0.0
12.45,16.0,35.645782,0.30000000000000004,1.6,1.6,50.0,0.0
12.46,16.0,35.715786,0.30000000000000004,1.6,1.6,50.0,0.0
12.47,16.0,35.785789,0.30000000000000004,1.6,1.6,50.0,0.0
12.48,16.0,35.855793,0.30000000000000004,1.6,1.6,50.0,0.0
12.49,16.0,35.925796,0.30000000000000004,1.6,1.6,50.0,0.0
12.5,16.0,35.9958,0.30000000000000004,1.6,1.6,50.0,0.0
12.51,16.0,36.065803,0.30000000000000004,1.6,1.6,50.0,0.0
12.52,16.0,36.135807,0.30000000000000004,1.6,1.6,50.0,0.0
12.53,16.0,36.20581,0.30000000000000004,1.6,1.6,50.0,0.0
12.54,16.0,36.275814,0.30000000000000004,1.6,1.6,50.0,0.0
12.55,16.0,36.345817,0.30000000000000004,1.6,1.6,50.0,0.0
12.56,16.0,36.415821,0.30000000000000004,1.6,1.6,50.0,0.0
12.57,16.0,36.485824,0.30000000000000004,1.6,1.6,50.0,0.0
12.58,16.0,36.555828,0.30000000000000004,1.6,1.6,50.0,0.0
12.59,16.0,36.625831,0.30000000000000004,1.6,1.6,50.0,0.0
12.6,16.0,36.695835,0.30000000000000004,1.6,1.6,50.0,0.0
12.61,16.0,36.765838,0.30000000000000004,1.6,1.6,50.0,0.0
12.62,16.0,36.835842,0.30000000000000004,1.6,1.6,50.0,0.0
12.63,16.0,36.905845,0.30000000000000004,1.6,1.6,50.0,0.0
12.64,16.0,36.975849,0.30000000000000004,1.6,1.6,50.0,0.0
12.65,16.0,37.045852,0.30000000000000004,1.6,1.6,50.0,0.0
12.66,16.0,37.115856,0.30000000000000004,1.6,1.6,50.0,0.0
12.67,16.0,37.185859,0.30000000000000004,1.6,1.6,50.0,0.0
12.68,16.0,37.255863,0.30000000000000004,1.6,1.6,50.0,0.0
12.69,16.0,37.325866,0.30000000000000004,1.6,1.6,50.0,0.0
12.7,16.0,37.39587,0.30000000000000004,1.6,1.6,50.0,0.0
12.71,16.0,37.465873,0.30000000000000004,1.6,1.6,50.0,0.0
12.72,16.0,37.535877,0.30000000000000004,1.6,1.6,50.0,0.0
12.73,16.0,37.60588,0.30000000000000004,1.6,1.6,50.0,0.0
12.74,16.0,37.675883999999996,0.30000000000000004,1.6,1.6,50.0,0.0
12.75,16.0,37.745886999999996,0.30000000000000004,1.6,1.6,50.0,0.0
12.76,16.0,37.815891,0.30000000000000004,1.6,1.6,50.0,0.0
12.77,16.0,37.885894,0.30000000000000004,1.6,1.6,50.0,0.0
12.78,16.0,37.955898,0.30000000000000004,1.6,1.6,50.0,0.0
12.79,16.0,38.025901,0.30000000000000004,1.6,1.6,50.0,0.0
12.8,16.0,38.095905,0.30000000000000004,1.6,1.6,50.0,0.0
12.81,16.0,38.165908,0.30000000000000004,1.6,1.6,50.0,0.0
12.82,16.0,38.235912,0.30000000000000004,1.6,1.6,50.0,0.0
12.83,16.0,38.305915,0.30000000000000004,1.6,1.6,50.0,0.0
12.84,16.0,38.375918999999996,0.30000000000000004,1.6,1.6,50.0,0.0
12.85,16.0,38.445921999999996,0.30000000000000004,1.6,1.6,50.0,0.0
12.86,16.0,38.515926,0.30000000000000004,1.6,1.6,50.0,0.0
12.87,16.0,38.585929,0.30000000000000004,1.6,1.6,50.0,0.0
12.88,16.0,38.655933,0.30000000000000004,1.6,1.6,50.0,0.0
12.89,16.0,38.725936000000004,0.30000000000000004,1.6,1.6,50.0,0.0
12.9,16.0,38.79594,0.30000000000000004,1.6,1.6,50.0,0.0
12.91,16.0,38.865943,0.30000000000000004,1.6,1.6,50.0,0.0
12.92,16.0,38.935947,0.30000000000000004,1.6,1.6,50.0,0.0
12.93,16.0,39.00595,0.30000000000000004,1.6,1.6,50.0,0.0
12.94,16.0,39.075953999999996,0.30000000000000004,1.6,1.6,50.0,0.0
12.95,16.0,39.145956999999996,0.30000000000000004,1.6,1.6,50.0,0.0
12.96,16.0,39.215961,0.30000000000000004,1.6,1.6,50.0,0.0
12.97,16.0,39.285964,0.30000000000000004,1.6,1.6,50.0,0.0
12.98,16.0,39.355968000000004,0.30000000000000004,1.6,1.6,50.0,0.0
12.99,16.0,39.425971000000004,0.30000000000000004,1.6,1.6,50.0,0.0
13.0,16.0,39.495975,0.30000000000000004,1.6,1.6,50.0,0.0
13.01,16.0,39.565978,0.30000000000000004,1.6,1.6,50.0,0.0
13.02,16.0,39.635982,0.30000000000000004,1.6,1.6,50.0,0.0
13.03,16.0,39.705985,0.30000000000000004,1.6,1.6,50.0,0.0
13.04,16.0,39.775988999999996,0.30000000000000004,1.6,1.6,50.0,0.0
13.05,16.0,39.845992,0.30000000000000004,1.6,1.6,50.0,0.0
13.06,16.0,39.915996,0.30000000000000004,1.6,1.6,50.0,0.0
13.07,16.0,39.985999,0.30000000000000004,1.6,1.6,50.0,0.0
13.08,16.0,40.056003000000004,0.30000000000000004,1.6,1.6,50.0,0.0
13.09,16.0,40.126006000000004,0.30000000000000004,1.6,1.6,50.0,0.0
13.1,16.0,40.19601,0.30000000000000004,1.6,1.6,50.0,0.0
13.11,16.0,40.266013,0.30000000000000004,1.6,1.6,50.0,0.0
13.12,16.0,40.336017,0.30000000000000004,1.6,1.6,50.0,0.0
13.13,16.0,40.40602,0.30000000000000004,1.6,1.6,50.0,0.0
13.14,16.0,40.476024,0.30000000000000004,1.6,1.6,50.0,0.0
13.15,16.0,40.546027,0.30000000000000004,1.6,1.6,50.0,0.0
13.16,16.0,40.616031,0.30000000000000004,1.6,1.6,50.0,0.0
13.17,16.0,40.686034,0.30000000000000004,1.6,1.6,50.0,0.0
13.18,16.0,40.756038000000004,0.30000000000000004,1.6,1.6,50.0,0.0
13.19,16.0,40.826041000000004,0.30000000000000004,1.6,1.6,50.0,0.0
13.2,16.0,40.896045,0.30000000000000004,1.6,1.6,50.0,0.0
13.21,16.0,40.966048,0.30000000000000004,1.6,1.6,50.0,0.0
13.22,16.0,41.036052,0.30000000000000004,1.6,1.6,50.0,0.0
13.23,16.0,41.106055,0.30000000000000004,1.6,1.6,50.0,0.0
13.24,16.0,41.176059,0.30000000000000004,1.6,1.6,50.0,0.0
13.25,16.0,41.246062,0.30000000000000004,1.6,1.6,50.0,0.0
13.26,16.0,41.316066,0.30000000000000004,1.6,1.6,50.0,0.0
13.27,16.0,41.386069,0.30000000000000004,1.6,1.6,50.0,0.0
13.28,16.0,41.456073,0.30000000000000004,1.6,1.6,50.0,0.0
13.29,16.0,41.526076,0.30000000000000004,1.6,1.6,50.0,0.0
13.3,16.0,41.59608,0.30000000000000004,1.6,1.6,50.0,0.0
13.31,16.0,41.666083,0.30000000000000004,1.6,1.6,50.0,0.0
13.32,16.0,41.736087,0.30000000000000004,1.6,1.6,50.0,0.0
13.33,16.0,41.80609,0.30000000000000004,1.6,1.6,50.0,0.0
13.34,16.0,41.876094,0.30000000000000004,1.6,1.6,50.0,0.0
13.35,16.0,41.946097,0.30000000000000004,1.6,1.6,50.0,0.0
13.36,16.0,42.016101,0.30000000000000004,1.6,1.6,50.0,0.0
13.37,16.0,42.086104,0.30000000000000004,1.6,1.6,50.0,0.0
13.38,16.0,42.156108,0.30000000000000004,1.6,1.6,50.0,0.0
13.39,16.0,42.226111,0.30000000000000004,1.6,1.6,50.0,0.0
13.4,16.0,42.296115,0.30000000000000004,1.6,1.6,50.0,0.0
13.41,16.0,42.366118,0.30000000000000004,1.6,1.6,50.0,0.0
13.42,16.0,42.436122,0.30000000000000004,1.6,1.6,50.0,0.0
13.43,16.0,42.506125,0.30000000000000004,1.6,1.6,50.0,0.0
13.44,16.0,42.576129,0.30000000000000004,1.6,1.6,50.0,0.0
13.45,16.0,42.646132,0.30000000000000004,1.6,1.6,50.0,0.0
13.46,16.0,42.716136,0.30000000000000004,1.6,1.6,50.0,0.0
13.47,16.0,42.786139,0.30000000000000004,1.6,1.6,50.0,0.0
13.48,16.0,42.856143,0.30000000000000004,1.6,1.6,50.0,0.0
13.49,16.0,42.926146,0.30000000000000004,1.6,1.6,50.0,0.0
13.5,16.0,42.99615,0.30000000000000004,1.6,1.6,50.0,0.0
13.51,16.0,43.066153,0.30000000000000004,1.6,1.6,50.0,0.0
13.52,16.0,43.136157,0.30000000000000004,1.6,1.6,50.0,0.0
13.53,16.0,43.20616,0.30000000000000004,1.6,1.6,50.0,0.0
13.54,16.0,43.276164,0.30000000000000004,1.6,1.6,50.0,0.0
13.55,16.0,43.346167,0.30000000000000004,1.6,1.6,50.0,0.0
13.56,16.0,43.416171,0.30000000000000004,1.6,1.6,50.0,0.0
13.57,16.0,43.486174,0.30000000000000004,1.6,1.6,50.0,0.0
13.58,16.0,43.556178,0.30000000000000004,1.6,1.6,50.0,0.0
13.59,16.0,43.626181,0.30000000000000004,1.6,1.6,50.0,0.0
13.6,16.0,43.696185,0.30000000000000004,1.6,1.6,50.0,0.0
13.61,16.0,43.766188,0.30000000000000004,1.6,1.6,50.0,0.0
13.62,16.0,43.836192,0.30000000000000004,1.6,1.6,50.0,0.0
13.63,16.0,43.906195,0.30000000000000004,1.6,1.6,50.0,0.0
13.64,16.0,43.976199,0.30000000000000004,1.6,1.6,50.0,0.0
13.65,16.0,44.046202,0.30000000000000004,1.6,1.6,50.0,0.0
13.66,16.0,44.116206,0.30000000000000004,1.6,1.6,50.0,0.0
13.67,16.0,44.186209,0.30000000000000004,1.6,1.6,50.0,0.0
13.68,16.0,44.256213,0.30000000000000004,1.6,1.6,50.0,0.0
13.69,16.0,44.326216,0.30000000000000004,1.6,1.6,50.0,0.0
13.7,16.0,44.39622,0.30000000000000004,1.6,1.6,50.0,0.0
13.71,16.0,44.466223,0.30000000000000004,1.6,1.6,50.0,0.0
13.72,16.0,44.536227,0.30000000000000004,1.6,1.6,50.0,0.0
13.73,16.0,44.60623,0.30000000000000004,1.6,1.6,50.0,0.0
13.74,16.0,44.676234,0.30000000000000004,1.6,1.6,50.0,0.0
13.75,16.0,44.746237,0.30000000000000004,1.6,1.6,50.0,0.0
13.76,16.0,44.816241,0.30000000000000004,1.6,1.6,50.0,0.0
13.77,16.0,44.886244,0.30000000000000004,1.6,1.6,50.0,0.0
13.78,16.0,44.956248,0.30000000000000004,1.6,1.6,50.0,0.0
13.79,16.0,45.026251,0.30000000000000004,1.6,1.6,50.0,0.0
13.8,16.0,45.096255,0.30000000000000004,1.6,1.6,50.0,0.0
13.81,16.0,45.166258,0.30000000000000004,1.6,1.6,50.0,0.0
13.82,16.0,45.236261999999996,0.30000000000000004,1.6,1.6,50.0,0.0
13.83,16.0,45.306264999999996,0.30000000000000004,1.6,1.6,50.0,0.0
13.84,16.0,45.376269,0.30000000000000004,1.6,1.6,50.0,0.0
13.85,16.0,45.446272,0.30000000000000004,1.6,1.6,50.0,0.0
13.86,16.0,45.516276,0.30000000000000004,1.6,1.6,50.0,0.0
13.87,16.0,45.586279,0.30000000000000004,1.6,1.6,50.0,0.0
13.88,16.0,45.656283,0.30000000000000004,1.6,1.6,50.0,0.0
13.89,16.0,45.726286,0.30000000000000004,1.6,1.6,50.0,0.0
13.9,16.0,45.79629,0.30000000000000004,1.6,1.6,50.0,0.0
13.91,16.0,45.866293,0.30000000000000004,1.6,1.6,50.0,0.0
13.92,16.0,45.936296999999996,0.30000000000000004,1.6,1.6,50.0,0.0
13.93,16.0,46.006299999999996,0.30000000000000004,1.6,1.6,50.0,0.0
13.94,16.0,46.076304,0.30000000000000004,1.6,1.6,50.0,0.0
13.95,16.0,46.146307,0.30000000000000004,1.6,1.6,50.0,0.0
13.96,16.0,46.216311000000005,0.30000000000000004,1.6,1.6,50.0,0.0
13.97,16.0,46.286314000000004,0.30000000000000004,1.6,1.6,50.0,0.0
13.98,16.0,46.356318,0.30000000000000004,1.6,1.6,50.0,0.0
13.99,16.0,46.426321,0.30000000000000004,1.6,1.6,50.0,0.0
14.0,16.0,46.496325,0.30000000000000004,1.6,1.6,50.0,0.0
14.01,16.0,46.566328,0.30000000000000004,1.6,1.6,50.0,0.0
14.02,16.0,46.636331999999996,0.30000000000000004,1.6,1.6,50.0,0.0
14.03,16.0,46.706334999999996,0.30000000000000004,1.6,1.6,50.0,0.0
14.04,16.0,46.776339,0.30000000000000004,1.6,1.6,50.0,0.0
14.05,16.0,46.846342,0.30000000000000004,1.6,1.6,50.0,0.0
14.06,16.0,46.916346000000004,0.30000000000000004,1.6,1.6,50.0,0.0
14.07,16.0,46.986349000000004,0.30000000000000004,1.6,1.6,50.0,0.0
14.08,16.0,47.056353,0.30000000000000004,1.6,1.6,50.0,0.0
14.09,16.0,47.126356,0.30000000000000004,1.6,1.6,50.0,0.0
14.1,16.0,47.19636,0.30000000000000004,1.6,1.6,50.0,0.0
14.11,16.0,47.266363,0.30000000000000004,1.6,1.6,50.0,0.0
14.12,16.0,47.336366999999996,0.30000000000000004,1.6,1.6,50.0,0.0
14.13,16.0,47.406369999999995,0.30000000000000004,1.6,1.6,50.0,0.0
14.14,16.0,47.476374,0.30000000000000004,1.6,1.6,50.0,0.0
14.15,16.0,47.546377,0.30000000000000004,1.6,1.6,50.0,0.0
14.16,16.0,47.616381000000004,0.30000000000000004,1.6,1.6,50.0,0.0
14.17,16.0,47.686384000000004,0.30000000000000004,1.6,1.6,50.0,0.0
14.18,16.0,47.756388,0.30000000000000004,1.6,1.6,50.0,0.0
14.19,16.0,47.826391,0.30000000000000004,1.6,1.6,50.0,0.0
14.2,16.0,47.896395,0.30000000000000004,1.6,1.6,50.0,0.0
14.21,16.0,47.966398,0.30000000000000004,1.6,1.6,50.0,0.0
14.22,16.0,48.036401999999995,0.30000000000000004,1.6,1.6,50.0,0.0
14.23,16.0,48.106404999999995,0.30000000000000004,1.6,1.6,50.0,0.0
14.24,16.0,48.176409,0.30000000000000004,1.6,1.6,50.0,0.0
14.25,16.0,48.246412,0.30000000000000004,1.6,1.6,50.0,0.0
14.26,16.0,48.316416000000004,0.30000000000000004,1.6,1.6,50.0,0.0
14.27,16.0,48.386419000000004,0.30000000000000004,1.6,1.6,50.0,0.0
14.28,16.0,48.456423,0.30000000000000004,1.6,1.6,50.0,0.0
14.29,16.0,48.526426,0.30000000000000004,1.6,1.6,50.0,0.0
14.3,16.0,48.59643,0.30000000000000004,1.6,1.6,50.0,0.0
14.31,16.0,48.666433,0.30000000000000004,1.6,1.6,50.0,0.0
14.32,16.0,48.736436999999995,0.30000000000000004,1.6,1.6,50.0,0.0
14.33,16.0,48.806439999999995,0.30000000000000004,1.6,1.6,50.0,0.0
14.34,16.0,48.876444,0.30000000000000004,1.6,1.6,50.0,0.0
14.35,16.0,48.946447,0.30000000000000004,1.6,1.6,50.0,0.0
14.36,16.0,49.016451,0.30000000000000004,1.6,1.6,50.0,0.0
14.37,16.0,49.086454,0.30000000000000004,1.6,1.6,50.0,0.0
14.38,16.0,49.156458,0.30000000000000004,1.6,1.6,50.0,0.0
14.39,16.0,49.226461,0.30000000000000004,1.6,1.6,50.0,0.0
14.4,16.0,49.296465,0.30000000000000004,1.6,1.6,50.0,0.0
14.41,16.0,49.366468,0.30000000000000004,1.6,1.6,50.0,0.0
14.42,16.0,49.436471999999995,0.30000000000000004,1.6,1.6,50.0,0.0
14.43,16.0,49.506474999999995,0.30000000000000004,1.6,1.6,50.0,0.0
14.44,16.0,49.576479,0.30000000000000004,1.6,1.6,50.0,0.0
14.45,16.0,49.646482,0.30000000000000004,1.6,1.6,50.0,0.0
14.46,16.0,49.716486,0.30000000000000004,1.6,1.6,50.0,0.0
14.47,16.0,49.786489,0.30000000000000004,1.6,1.6,50.0,0.0
14.48,16.0,49.856493,0.30000000000000004,1.6,1.6,50.0,0.0
14.49,16.0,49.926496,0.30000000000000004,1.6,1.6,50.0,0.0
14.5,16.0,49.9965,0.30000000000000004,1.6,1.6,50.0,0.0
14.51,16.0,50.066503,0.30000000000000004,1.6,1.6,50.0,0.0
14.52,16.0,50.136507,0.30000000000000004,1.6,1.6,50.0,0.0
